answer,confidence,evidence,abstained,latency_s,input_tokens,output_tokens,cost_usd,tool_calls,tool_names,tool_results,permission_denials,num_turns,files_opened,k,model,retrieved,error,run_id,seed,qid,channel,difficulty,locale,arm,mode,repeat,correct,judged_by,judge_reason,answered,answered_decoy,has_decoy,textual_refusal
48407000,0.95,['quotes/QT-3936_quotation.xlsx:シート明細 B5:D14'],False,12.520374200001243,3252,415,0.004803999999999999,0,[],0,0,1,[],8,claude-sonnet-5,"['quotes/QT-3936_quotation.xlsx::シート サマリ', 'quotes/QT-3936_quotation.xlsx::シート 明細', 'quotes/QT-3956_quotation.xlsx::シート サマリ', 'quotes/QT-1572_quotation.xlsx::シート サマリ', 'quotes/QT-5736_quotation.xlsx::シート サマリ', 'quotes/QT-7543_quotation.xlsx::シート サマリ', 'quotes/QT-9936_quotation.xlsx::シート サマリ', 'quotes/QT-8935_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-07,formula,1,ja,classical,forced,2,True,exact,,True,False,False,False
110930000,0.25,"['quotes/QT-4436_quotation.xlsx:明細!A5:D20（抜粋範囲のみ、D5:D296全体ではない）', ""quotes/QT-4436_quotation.xlsx:サマリ!B2（式=SUM('明細'!D5:D296)、実値は抜粋に記載なし）""]",False,22.261635900002148,3637,1320,0.013931,0,[],0,0,1,[],8,claude-sonnet-5,"['quotes/QT-4436_quotation.xlsx::シート サマリ', 'quotes/QT-4436_quotation.xlsx::シート 明細 (1)', 'quotes/QT-7543_quotation.xlsx::シート サマリ', 'quotes/QT-5453_quotation.xlsx::シート サマリ', 'quotes/QT-6480_quotation.xlsx::シート サマリ', 'quotes/QT-1572_quotation.xlsx::シート サマリ', 'quotes/QT-3936_quotation.xlsx::シート サマリ', 'quotes/QT-8564_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-08,formula,2,ja,classical,forced,2,False,exact,数値が正解と不一致,True,False,False,False
32595200,0.65,['quotes/QT-3345_quotation.xlsx:サマリ!B5'],False,36.70218079999904,3165,2780,0.0284366,0,[],0,0,1,[],8,claude-sonnet-5,"['quotes/QT-3345_quotation.xlsx::シート サマリ', 'quotes/QT-3345_quotation.xlsx::シート 明細', 'quotes/QT-5453_quotation.xlsx::シート サマリ', 'quotes/QT-3936_quotation.xlsx::シート サマリ', 'quotes/QT-3200_quotation.xlsx::シート サマリ', 'quotes/QT-5543_quotation.xlsx::シート サマリ', 'quotes/QT-2159_quotation.xlsx::シート サマリ', 'quotes/QT-6837_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-09,formula,3,ja,classical,forced,2,False,exact,,True,True,True,False
118148000,0.9,"['quotes/QT-3956_quotation.xlsx:サマリ!B2', 'quotes/QT-3956_quotation.xlsx:明細!D5:D16']",False,12.617486900002405,3369,509,0.0057674,0,[],0,0,1,[],8,claude-sonnet-5,"['quotes/QT-3956_quotation.xlsx::シート サマリ', 'quotes/QT-3956_quotation.xlsx::シート 明細', 'quotes/QT-3936_quotation.xlsx::シート サマリ', 'quotes/QT-1572_quotation.xlsx::シート サマリ', 'quotes/QT-7543_quotation.xlsx::シート サマリ', 'quotes/QT-5453_quotation.xlsx::シート サマリ', 'quotes/QT-8564_quotation.xlsx::シート サマリ', 'quotes/QT-4352_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-10,formula,1,ja,classical,forced,2,True,exact,,True,False,False,False
不明（抜粋には全245行の明細のうち一部のみが含まれており、明細合計の正確な算出は不可能）,0.05,"[""quotes/QT-3200_quotation.xlsx:サマリ!B2 (=SUM('明細'!D5:D249))"", 'quotes/QT-3200_quotation.xlsx:明細(1) A5-A21', 'quotes/QT-3200_quotation.xlsx:明細(2) A19-A35', 'quotes/QT-3200_quotation.xlsx:明細(7) A92-A107', 'quotes/QT-3200_quotation.xlsx:明細(18) A236-A249']",False,65.35063739999896,5616,5777,0.0588968,0,[],0,0,1,[],8,claude-sonnet-5,"['quotes/QT-3200_quotation.xlsx::シート サマリ', 'quotes/QT-3200_quotation.xlsx::シート 明細 (1)', 'quotes/QT-3200_quotation.xlsx::シート 明細 (18)', 'quotes/QT-3200_quotation.xlsx::シート 明細 (2)', 'quotes/QT-3200_quotation.xlsx::シート 明細 (7)', 'quotes/QT-3936_quotation.xlsx::シート サマリ', 'quotes/QT-5453_quotation.xlsx::シート サマリ', 'quotes/QT-8322_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-11,formula,2,ja,classical,forced,2,False,exact,数値不明で不正解,True,False,False,True
43700800,0.65,"['quotes/QT-2178_quotation.xlsx:サマリ!B5(式=B2+B4)', 'quotes/QT-2178_quotation.xlsx:サマリ!B2(式=SUM(明細!D5:D12), 値37983000)', 'quotes/QT-2178_quotation.xlsx:明細!A2(改訂: 第2版 数量見直し済み)', 'quotes/QT-2178_quotation.xlsx:明細!B5:E12(数量×単価の実データ)']",False,47.74001210000279,3184,3838,0.0390204,0,[],0,0,1,[],8,claude-sonnet-5,"['quotes/QT-2178_quotation.xlsx::シート サマリ', 'quotes/QT-2178_quotation.xlsx::シート 明細', 'quotes/QT-2159_quotation.xlsx::シート サマリ', 'quotes/QT-1572_quotation.xlsx::シート サマリ', 'quotes/QT-3200_quotation.xlsx::シート サマリ', 'quotes/QT-4752_quotation.xlsx::シート サマリ', 'quotes/QT-5453_quotation.xlsx::シート サマリ', 'quotes/QT-7074_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-12,formula,3,ja,classical,forced,2,True,exact,,True,False,True,False
木村 隆,0.98,['projects/PRJ-1269_overview.docx:4. 体制および連絡先'],False,12.227916600000754,2132,67,0.0011,0,[],0,0,1,[],8,claude-sonnet-5,"['projects/PRJ-1269_overview.docx::4. 体制および連絡先', 'projects/PRJ-1269_overview.docx::案件概要書（案件コード: PRJ-1269）', 'projects/PRJ-1269_overview.docx::1. 案件概要', 'projects/PRJ-9752_overview.docx::4. 体制および連絡先', 'projects/PRJ-2281_overview.docx::4. 体制および連絡先', 'projects/PRJ-5239_overview.docx::4. 体制および連絡先', 'projects/PRJ-5065_overview.docx::4. 体制および連絡先', 'projects/PRJ-5573_overview.docx::4. 体制および連絡先']",,p0-seed42-ja,42,text-01,text,1,ja,classical,forced,2,True,exact,,True,False,False,False
大阪支社構内,0.95,['projects/PRJ-1455_overview.docx:2. 作業範囲'],False,12.213147900001786,2203,67,0.0011142,0,[],0,0,1,[],8,claude-sonnet-5,"['projects/PRJ-1455_overview.docx::案件概要書（案件コード: PRJ-1455）', 'projects/PRJ-1455_overview.docx::2. 作業範囲', 'projects/PRJ-1455_overview.docx::1. 案件概要', 'projects/PRJ-2012_overview.docx::2. 作業範囲', 'projects/PRJ-1418_overview.docx::2. 作業範囲', 'projects/PRJ-5004_overview.docx::2. 作業範囲', 'projects/PRJ-5065_overview.docx::2. 作業範囲', 'projects/PRJ-6190_overview.docx::2. 作業範囲']",,p0-seed42-ja,42,text-02,text,1,ja,classical,forced,2,True,judge,大阪支社の敷地内を指し実質同義,True,False,False,False
情報システム部,1.0,['projects/PRJ-2978_overview.docx:4. 体制および連絡先'],False,10.199378499994054,2071,67,0.0010878,0,[],0,0,1,[],8,claude-sonnet-5,"['projects/PRJ-2978_overview.docx::案件概要書（案件コード: PRJ-2978）', 'projects/PRJ-2978_overview.docx::4. 体制および連絡先', 'projects/PRJ-9752_overview.docx::4. 体制および連絡先', 'projects/PRJ-5239_overview.docx::4. 体制および連絡先', 'projects/PRJ-9174_overview.docx::4. 体制および連絡先', 'projects/PRJ-7422_overview.docx::4. 体制および連絡先', 'projects/PRJ-5065_overview.docx::4. 体制および連絡先', 'projects/PRJ-5573_overview.docx::4. 体制および連絡先']",,p0-seed42-ja,42,text-03,text,1,ja,classical,forced,2,True,exact,,True,False,False,False
加藤 玲奈,0.98,['projects/PRJ-1418_overview.docx:4. 体制および連絡先'],False,12.152392099997087,2127,70,0.0011289999999999998,0,[],0,0,1,[],8,claude-sonnet-5,"['projects/PRJ-1418_overview.docx::4. 体制および連絡先', 'projects/PRJ-5707_overview.docx::4. 体制および連絡先', 'projects/PRJ-5021_overview.docx::4. 体制および連絡先', 'projects/PRJ-7422_overview.docx::4. 体制および連絡先', 'projects/PRJ-6208_overview.docx::4. 体制および連絡先', 'projects/PRJ-5239_overview.docx::4. 体制および連絡先', 'projects/PRJ-1269_overview.docx::4. 体制および連絡先', 'projects/PRJ-9752_overview.docx::4. 体制および連絡先']",,p0-seed42-ja,42,text-04,text,2,ja,classical,forced,2,True,exact,,True,False,False,False
2027-10-22,0.95,['projects/PRJ-2515_overview.docx:3. 実施スケジュール'],False,12.429492699993716,2144,68,0.0011124,0,[],0,0,1,[],8,claude-sonnet-5,"['projects/PRJ-2515_overview.docx::3. 実施スケジュール', 'projects/PRJ-2515_overview.docx::案件概要書（案件コード: PRJ-2515）', 'projects/PRJ-2978_overview.docx::3. 実施スケジュール', 'projects/PRJ-1418_overview.docx::3. 実施スケジュール', 'projects/PRJ-5004_overview.docx::3. 実施スケジュール', 'projects/PRJ-2012_overview.docx::3. 実施スケジュール', 'projects/PRJ-5707_overview.docx::3. 実施スケジュール', 'projects/PRJ-1630_overview.docx::3. 実施スケジュール']",,p0-seed42-ja,42,text-05,text,2,ja,classical,forced,2,True,exact,,True,False,False,False
経営企画部,0.95,['projects/PRJ-1130_overview.docx:5. 特記事項'],False,12.224245299999893,2085,64,0.0010606,0,[],0,0,1,[],8,claude-sonnet-5,"['projects/PRJ-1130_overview.docx::5. 特記事項', 'projects/PRJ-1130_overview.docx::4. 体制および連絡先', 'projects/PRJ-1130_overview.docx::案件概要書（案件コード: PRJ-1130）', 'projects/PRJ-5021_overview.docx::5. 特記事項', 'projects/PRJ-2098_overview.docx::5. 特記事項', 'projects/PRJ-2281_overview.docx::5. 特記事項', 'projects/PRJ-6927_overview.docx::5. 特記事項', 'projects/PRJ-2012_overview.docx::4. 体制および連絡先']",,p0-seed42-ja,42,text-06,text,3,ja,classical,forced,2,True,exact,,True,False,False,False
中村 さくら,0.98,['projects/PRJ-2012_overview.docx:4. 体制および連絡先'],False,12.16469219999999,2136,68,0.0011108000000000001,0,[],0,0,1,[],8,claude-sonnet-5,"['projects/PRJ-2012_overview.docx::4. 体制および連絡先', 'projects/PRJ-2012_overview.docx::1. 案件概要', 'projects/PRJ-2012_overview.docx::案件概要書（案件コード: PRJ-2012）', 'projects/PRJ-9752_overview.docx::4. 体制および連絡先', 'projects/PRJ-5239_overview.docx::4. 体制および連絡先', 'projects/PRJ-5065_overview.docx::4. 体制および連絡先', 'projects/PRJ-2281_overview.docx::4. 体制および連絡先', 'projects/PRJ-5573_overview.docx::4. 体制および連絡先']",,p0-seed42-ja,42,text-07,text,1,ja,classical,forced,2,True,exact,,True,False,False,False
神戸事業所,0.95,['projects/PRJ-2281_overview.docx:2. 作業範囲'],False,12.253980300003604,2205,66,0.0011046,0,[],0,0,1,[],8,claude-sonnet-5,"['projects/PRJ-2281_overview.docx::案件概要書（案件コード: PRJ-2281）', 'projects/PRJ-2281_overview.docx::1. 案件概要', 'projects/PRJ-2012_overview.docx::2. 作業範囲', 'projects/PRJ-2281_overview.docx::2. 作業範囲', 'projects/PRJ-5004_overview.docx::2. 作業範囲', 'projects/PRJ-1455_overview.docx::2. 作業範囲', 'projects/PRJ-5065_overview.docx::2. 作業範囲', 'projects/PRJ-1418_overview.docx::2. 作業範囲']",,p0-seed42-ja,42,text-08,text,1,ja,classical,forced,2,True,exact,,True,False,False,False
設備保全部,1.0,['projects/PRJ-2098_overview.docx:4. 体制および連絡先'],False,12.360468500002753,2069,67,0.0010874,0,[],0,0,1,[],8,claude-sonnet-5,"['projects/PRJ-2098_overview.docx::案件概要書（案件コード: PRJ-2098）', 'projects/PRJ-2098_overview.docx::4. 体制および連絡先', 'projects/PRJ-9752_overview.docx::4. 体制および連絡先', 'projects/PRJ-7422_overview.docx::4. 体制および連絡先', 'projects/PRJ-5065_overview.docx::4. 体制および連絡先', 'projects/PRJ-9174_overview.docx::4. 体制および連絡先', 'projects/PRJ-5239_overview.docx::4. 体制および連絡先', 'projects/PRJ-5573_overview.docx::4. 体制および連絡先']",,p0-seed42-ja,42,text-09,text,1,ja,classical,forced,2,True,exact,,True,False,False,False
木村 隆,0.99,['projects/PRJ-3304_overview.docx:4. 体制および連絡先'],False,12.306218600002467,2122,67,0.001098,0,[],0,0,1,[],8,claude-sonnet-5,"['projects/PRJ-3304_overview.docx::4. 体制および連絡先', 'projects/PRJ-5707_overview.docx::4. 体制および連絡先', 'projects/PRJ-5021_overview.docx::4. 体制および連絡先', 'projects/PRJ-7422_overview.docx::4. 体制および連絡先', 'projects/PRJ-9752_overview.docx::4. 体制および連絡先', 'projects/PRJ-5065_overview.docx::4. 体制および連絡先', 'projects/PRJ-2281_overview.docx::4. 体制および連絡先', 'projects/PRJ-8232_overview.docx::4. 体制および連絡先']",,p0-seed42-ja,42,text-10,text,2,ja,classical,forced,2,True,exact,,True,False,False,False
2027-08-02,0.99,['projects/PRJ-3168_overview.docx:3. 実施スケジュール'],False,12.132700200003455,2186,68,0.0011208000000000001,0,[],0,0,1,[],8,claude-sonnet-5,"['projects/PRJ-3168_overview.docx::3. 実施スケジュール', 'projects/PRJ-5289_overview.docx::3. 実施スケジュール', 'projects/PRJ-6148_overview.docx::3. 実施スケジュール', 'projects/PRJ-1630_overview.docx::3. 実施スケジュール', 'projects/PRJ-2012_overview.docx::3. 実施スケジュール', 'projects/PRJ-5439_overview.docx::3. 実施スケジュール', 'projects/PRJ-5869_overview.docx::3. 実施スケジュール', 'projects/PRJ-1269_overview.docx::3. 実施スケジュール']",,p0-seed42-ja,42,text-11,text,2,ja,classical,forced,2,True,exact,,True,False,False,False
情報システム部,0.95,['projects/PRJ-1630_overview.docx:5. 特記事項'],False,12.171092199998384,2085,64,0.0010606,0,[],0,0,1,[],8,claude-sonnet-5,"['projects/PRJ-1630_overview.docx::4. 体制および連絡先', 'projects/PRJ-1630_overview.docx::5. 特記事項', 'projects/PRJ-5021_overview.docx::5. 特記事項', 'projects/PRJ-1630_overview.docx::案件概要書（案件コード: PRJ-1630）', 'projects/PRJ-2098_overview.docx::5. 特記事項', 'projects/PRJ-1130_overview.docx::5. 特記事項', 'projects/PRJ-2281_overview.docx::5. 特記事項', 'projects/PRJ-6927_overview.docx::5. 特記事項']",,p0-seed42-ja,42,text-12,text,3,ja,classical,forced,2,True,exact,,True,False,False,False
"78,605,000円",0.85,"[""quotes/QT-1641_quotation.xlsx:サマリ!B2 (=SUM('明細'!D5:D16))"", 'quotes/QT-1641_quotation.xlsx:明細!D5:D16（B列×C列の計算値を合算）']",False,23.07928230000107,3320,1684,0.030116000000000004,0,[],0,0,1,[],8,claude-sonnet-5,"['quotes/QT-1641_quotation.xlsx::シート サマリ', 'quotes/QT-1641_quotation.xlsx::シート 明細', 'quotes/QT-1572_quotation.xlsx::シート サマリ', 'quotes/QT-3936_quotation.xlsx::シート サマリ', 'quotes/QT-5453_quotation.xlsx::シート サマリ', 'quotes/QT-8961_quotation.xlsx::シート サマリ', 'quotes/QT-4352_quotation.xlsx::シート サマリ', 'quotes/QT-3200_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-01,formula,1,ja,classical,abstain_ok,0,True,exact,,True,False,False,False
不明,0.1,['quotes/QT-2757_quotation.xlsx:サマリ!B2'],True,12.4139342999988,4224,277,0.019662,0,[],0,0,1,[],8,claude-sonnet-5,"['quotes/QT-2757_quotation.xlsx::シート サマリ', 'quotes/QT-2757_quotation.xlsx::シート 明細 (1)', 'quotes/QT-2757_quotation.xlsx::シート 明細 (20)', 'quotes/QT-4752_quotation.xlsx::シート サマリ', 'quotes/QT-5453_quotation.xlsx::シート サマリ', 'quotes/QT-1572_quotation.xlsx::シート サマリ', 'quotes/QT-8053_quotation.xlsx::シート サマリ', 'quotes/QT-2159_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-02,formula,2,ja,classical,abstain_ok,0,False,exact,,False,False,False,False
"28,981,700円",0.62,"['quotes/QT-4352_quotation.xlsx:明細!A2(改訂:第4版 明細の数量を見直し済み)', 'quotes/QT-4352_quotation.xlsx:明細!B5:D13(数量×単価の再計算=26,347,000)', 'quotes/QT-4352_quotation.xlsx:サマリ!B2,B4(キャッシュ値から税率10%を逆算)', 'quotes/QT-4352_quotation.xlsx:サマリ!B5(式=B2+B4)']",False,41.27137850000145,3151,3446,0.04705999999999999,0,[],0,0,1,[],8,claude-sonnet-5,"['quotes/QT-4352_quotation.xlsx::シート サマリ', 'quotes/QT-4352_quotation.xlsx::シート 明細', 'quotes/QT-5453_quotation.xlsx::シート サマリ', 'quotes/QT-5543_quotation.xlsx::シート サマリ', 'quotes/QT-7543_quotation.xlsx::シート サマリ', 'quotes/QT-1572_quotation.xlsx::シート サマリ', 'quotes/QT-3200_quotation.xlsx::シート サマリ', 'quotes/QT-6837_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-03,formula,3,ja,classical,abstain_ok,0,True,exact,,True,False,True,False
"39,302,000円",0.85,"[""quotes/QT-2159_quotation.xlsx:サマリ!B2 (=SUM('明細'!D5:D15))"", 'quotes/QT-2159_quotation.xlsx:明細!D5:D15']",False,18.964654299998074,3316,981,0.02307,0,[],0,0,1,[],8,claude-sonnet-5,"['quotes/QT-2159_quotation.xlsx::シート サマリ', 'quotes/QT-2159_quotation.xlsx::シート 明細', 'quotes/QT-1572_quotation.xlsx::シート サマリ', 'quotes/QT-2178_quotation.xlsx::シート サマリ', 'quotes/QT-5453_quotation.xlsx::シート サマリ', 'quotes/QT-4752_quotation.xlsx::シート サマリ', 'quotes/QT-7192_quotation.xlsx::シート サマリ', 'quotes/QT-8961_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-04,formula,1,ja,classical,abstain_ok,0,True,exact,,True,False,False,False
,0.0,['quotes/QT-1572_quotation.xlsx:サマリ!B2'],True,12.216590000003634,4253,268,0.019687999999999997,0,[],0,0,1,[],8,claude-sonnet-5,"['quotes/QT-1572_quotation.xlsx::シート サマリ', 'quotes/QT-1572_quotation.xlsx::シート 明細 (1)', 'quotes/QT-1572_quotation.xlsx::シート 明細 (16)', 'quotes/QT-4752_quotation.xlsx::シート サマリ', 'quotes/QT-7543_quotation.xlsx::シート サマリ', 'quotes/QT-8208_quotation.xlsx::シート サマリ', 'quotes/QT-5453_quotation.xlsx::シート サマリ', 'quotes/QT-8053_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-05,formula,2,ja,classical,abstain_ok,0,False,exact,,False,False,False,False
75322500,0.95,['quotes/QT-4752_quotation.xlsx:シート サマリ B5'],False,12.425197399999888,3274,65,0.013742,0,[],0,0,1,[],8,claude-sonnet-5,"['quotes/QT-4752_quotation.xlsx::シート サマリ', 'quotes/QT-4752_quotation.xlsx::シート 明細', 'quotes/QT-5453_quotation.xlsx::シート サマリ', 'quotes/QT-1572_quotation.xlsx::シート サマリ', 'quotes/QT-7074_quotation.xlsx::シート サマリ', 'quotes/QT-2159_quotation.xlsx::シート サマリ', 'quotes/QT-5543_quotation.xlsx::シート サマリ', 'quotes/QT-4352_quotation.xlsx::シート サマリ']",,p0-seed42-ja,42,formula-06,formula,3,ja,classical,abstain_ok,0,False,exact,,True,True,True,False
